FIPS,County,State,FIPS_Year,Year,Total Population,Total Violent And Property Crimes Rate,Violent Crimes Rate,Violent Crimes Rate D,Property Crimes Rate,Property Crimes Rate D,Total Violent Crimes Rate: Rape Legacy Definition,Total Violent Crimes Rate: Murders And Nonnegligent Manslaughters Rate,Total Violent Crimes Rate: Rape Revised Definition Rate,Total Violent Crimes Rate: Rape Legacy Definition Rate,Total Violent Crimes Rate: Robberies Rate,Total Violent Crimes Rate: Aggravated Assaults Rate,Total Property Crimes Rate: Burglaries Rate,Total Property Crimes Rate: Larcenies Rate,Total Property Crimes Rate: Motor Vehicle Thefts Rate,Arsons Rate,Rape Legacy Definition Rate
42107,Schuylkill County,Pennsylvania,42107_2017,2017,145503,755.3109,107.2143,4,648.0966,3,6.866422304,2.061813158,13.05815,8.216241996,8.934523687,83.15979739,73.53800265,552.5659265,21.99267369,3.436355,17.82309974
47093,Knox County,Tennessee,47093_2015,2015,451324,1368.861394,137.1520238,4,1231.709371,5,13.56712335,0,4.874546889,0.440009872,14.62364067,117.6538363,244.1704851,893.8146431,93.72424245,5.760828141,16.09984234
29105,Laclede County,Missouri,29105_2019,2019,35723,1069.339081,137.1665314,4,932.1725499,4,0,0,36.39112057,31.4012721,2.799316967,97.97609383,240.7412591,551.4654424,139.9658483,2.799316967,14.29444481
12069,Lake County,Florida,12069_2015,2015,325875,924.2807825,137.16916,4,787.1116226,4,8.055460809,1.841196778,16.570771,11.83867107,11.96777906,106.7894131,228.3084005,512.4664365,46.33678558,3.375527426,17.90873157
42109,Snyder County,Pennsylvania,42109_2017,2017,40246,521.791,116.7818,4,405.0092,2,2.734685285,0,12.42359489,7.561324278,7.454156935,96.90404015,69.57213139,327.9829051,7.454156935,2.484719,18.35536011
37059,Davie County,North Carolina,37059_2013,2013,41549,1670.316975,137.1874173,4,1533.129558,5,8,0,19.22414112,19.25437435,26.47476474,91.45827818,572.817637,885.7012202,74.61070062,4.813593588,19.0677278
55091,Pepin County,Wisconsin,55091_2018,2018,7289,452.737001,137.1930306,4,315.5439704,2,35.81834649,0,13.71930306,13.64646143,0,123.4737275,82.31581836,219.508849,13.71930306,13.71930306,22.97992521
42033,Clearfield County,Pennsylvania,42033_2016,2016,80178,907.9797451,137.1947417,3,770.7850034,4,0,0,21.20282372,16.2965225,4.988899698,111.0030183,93.54186934,664.7708848,12.47224925,2.494449849,17.58543934
42111,Somerset County,Pennsylvania,42111_2017,2017,76201,490.8072,65.61594,4,425.1913,2,13.80658484,1.312318736,1.312318736,0,6.56159368,56.42970565,65.6159368,341.2028714,18.3724623,2.624637,18.9070905
54105,Wirt County,West Virginia,54105_2018,2018,5830,463.1217839,137.2212693,4,325.9005146,2,72.70813558,0,0,0,0,137.2212693,68.61063465,240.1372213,17.15265866,34.30531732,28.05706386
12109,St. Johns County,Florida,12109_2015,2015,226640,1331.186022,137.2220261,4,1193.963996,5,3.256320268,0.88245676,8.824567596,4.247903491,10.14825274,117.366749,206.0536534,928.7857395,59.12460289,3.529827038,16.18596934
47075,Haywood County,Tennessee,47075_2013,2013,18218,1196.618729,137.2269184,4,1059.39181,5,4.358717433,5.489076737,0,0,16.46723021,115.2706115,356.7899879,603.7984411,98.80338127,5.489076737,16.59118579
29091,Howell County,Missouri,29091_2018,2018,40076,905.7790199,137.2392454,4,768.5397744,4,0,2.495259008,2.495259008,0,0,132.2487274,252.0211598,429.1845494,87.33406528,0,15.85788214
35019,Guadalupe County,New Mexico,35019_2015,2015,4371,320.2928392,137.2683596,4,183.0244795,1,35.84557901,0,0,0,0,137.2683596,91.51223976,91.51223976,0,12.38711691,23.48244699
2220,Sitka City and Borough,Alaska,02220_2016,2016,8738,1842.526894,137.3311971,4,1705.195697,5,0,0,34.33279927,12.09994975,0,102.9983978,137.3311971,1522.087434,45.77706569,6.779167389,15.80993303
12127,Volusia County,Florida,12127_2014,2014,507531,986.5407236,137.3315128,4,849.2092109,4,27.53248469,0.788129198,16.15664856,11.68878491,17.53587466,102.8508603,221.6613369,574.94025,52.60762397,5.122839787,19.53362803
28073,Lamar County,Mississippi,28073_2019,2019,63343,1142.983439,137.3474575,4,1005.635982,4,0,4.736119224,31.57412816,30.44137387,15.78706408,85.25014603,262.0652637,685.1585811,58.41213709,3.157412816,17.06313812
48077,Clay County,Texas,48077_2016,2016,10193,1118.414598,137.3491612,4,981.0654371,4,0,29.43196311,29.43196311,29.03068755,0,78.48523497,235.4557049,618.0712254,127.5385068,0,14.03426559
8111,San Juan County,Colorado,08111_2019,2019,728,1373.626374,137.3626374,4,1236.263736,5,26.12018874,0,0,0,0,137.3626374,0,824.1758242,412.0879121,0,5.679471293
22055,Lafayette Parish,Louisiana,22055_2015,2015,240098,858.8159835,137.4438771,4,721.3721064,4,3.839110271,2.082482986,12.49489792,12.17731043,22.49081625,100.3756799,158.2687069,492.7154745,70.38792493,2.915476181,16.12884876
26045,Eaton County,Michigan,26045_2018,2018,109826,1057.126728,137.4902118,5,919.6365159,4,0,0.910531204,40.06337297,34.27904204,26.40540491,70.1109027,151.1481798,712.9459327,55.54240344,3.642124816,16.44599566
42115,Susquehanna County,Pennsylvania,42115_2017,2017,41832,1257.411,207.9748,4,1049.436,4,71.32369188,0,19.12411551,14.47432228,47.81028877,141.0403519,172.1170396,829.5085102,47.81028877,14.34309,25.17823456
48217,Hill County,Texas,48217_2018,2018,36354,907.7405512,137.5364472,4,770.2041041,4,0,0,35.75947626,34.67766646,8.25218683,93.52478407,264.0699785,412.6093415,93.52478407,13.75364472,17.10588075
37161,Rutherford County,North Carolina,37161_2013,2013,66879,1540.094798,137.5618655,4,1402.532933,5,8,1.495237668,12.33508779,11.96190134,13.45713901,110.6475874,761.075973,539.7807982,101.6761614,26.91427802,21.23077208
27039,Dodge County,Minnesota,27039_2014,2014,20353,1046.528767,137.5718567,4,908.9569105,4,0,0,0,0,0,137.5718567,201.4445045,663.2928807,44.21952538,0,16.8067192
26075,Jackson County,Michigan,26075_2016,2016,158460,535.7819008,137.5741512,4,398.2077496,2,0,0.631074088,14.51470403,9.752810429,2.524296352,119.9040767,70.04922378,301.6534141,26.5051117,3.786444529,17.35771071
26149,St. Joseph County,Michigan,26149_2018,2018,61043,506.2005472,137.6079157,4,368.5926314,2,0,1.638189473,18.0200842,13.06579515,0,117.9496421,117.9496421,217.8791999,32.76378946,8.190947365,18.05979938
12069,Lake County,Florida,12069_2013,2013,308115,1054.151859,137.6109569,4,916.5409019,4,1.17129075,0.324554144,20.7714652,16.08006886,12.65761161,103.857326,284.3094299,579.9782549,52.25321714,2.59643315,17.22848864
40081,Lincoln County,Oklahoma,40081_2019,2019,34877,966.2528314,137.626516,4,828.6263153,4,0,2.867219084,34.40662901,33.31603688,11.46887634,88.88379161,315.3940993,378.4729191,134.759297,11.46887634,15.74070206
13097,Douglas County,Georgia,13097_2014,2014,138776,1322.274745,137.6318672,4,1184.642878,5,9.011323484,1.441171384,15.88804791,15.85288523,28.10284199,92.23496858,314.1753617,766.7031763,103.7643397,5.044099844,16.38672517
29185,St. Clair County,Missouri,29185_2015,2015,9440,1843.220339,137.7118644,4,1705.508475,5,0,0,0,0,0,137.7118644,614.4067797,953.3898305,137.7118644,10.59322034,16.3140185
55069,Lincoln County,Wisconsin,55069_2019,2019,27593,340.666111,137.7160874,4,202.9500236,1,10.56278596,0,14.49643025,13.95535375,0,123.2196572,61.60982858,130.4678723,10.87232269,3.624107564,19.56344774
48373,Polk County,Texas,48373_2016,2016,47916,1229.234494,137.7410468,4,1091.493447,5,0,2.086985558,60.52258118,59.21875302,16.69588446,58.43559563,386.0923282,617.7477252,87.65339344,0,17.12288482
54065,Morgan County,West Virginia,54065_2013,2013,17422,413.2705774,137.7568591,4,275.5137183,2,1.310969886,5.739869131,22.95947652,18.29899444,5.739869131,103.3176444,109.0575135,160.7163357,5.739869131,5.739869131,19.12776049
48289,Leon County,Texas,48289_2013,2013,16694,1575.416317,137.7740506,4,1437.642267,5,2,0,11.91981326,11.98035222,0,125.7936983,479.2140889,844.6148317,113.8133461,0,16.14785913
13035,Butts County,Georgia,13035_2013,2013,23222,1787.098441,137.8003617,4,1649.298079,5,3,0,12.77732511,12.91878391,17.22504522,107.6565326,469.3824821,1020.583929,159.3316682,0,14.14469794
47085,Humphreys County,Tennessee,47085_2014,2014,18135,1075.268817,137.8549766,4,937.4138406,4,0,0,22.05679625,17.42126639,11.02839813,104.7697822,325.3377447,551.4199063,60.65618969,0,17.39830594
41019,Douglas County,Oregon,41019_2019,2019,110980,938.9079113,137.862678,4,801.0452334,4,0,0,20.72445486,19.97172014,9.010632546,108.1275906,211.7498648,409.9837809,179.3115877,10.81275906,13.06746076
46115,Spink County,South Dakota,46115_2015,2015,6524,505.8246475,137.9521766,4,367.8724709,2,1.104164478,0,0,0,0,137.9521766,153.2801962,199.2642551,15.32801962,0,18.43013832
30097,Sweet Grass County,Montana,30097_2016,2016,3623,469.2243997,138.0071764,3,331.2172233,2,0,82.80430582,0,0,0,55.20287055,0,276.0143527,55.20287055,0,14.63856275
42117,Tioga County,Pennsylvania,42117_2017,2017,42031,368.7754,40.44634,2,328.3291,2,8.034059175,0,0,0,0,40.44633723,40.44633723,275.9867717,11.89598154,2.379196,18.49198218
37059,Davie County,North Carolina,37059_2016,2016,42013,1539.999524,138.0525076,4,1401.947016,5,0,0,11.88323208,11.90107824,7.140646943,119.0107824,452.240973,892.5808678,57.12517554,2.380215648,17.86132196
5129,Searcy County,Arkansas,05129_2016,2016,7967,840.9689971,138.0695368,4,702.8994603,4,0,0,37.65532823,32.75532957,0,100.4142086,263.5872976,401.6568344,37.65532823,0,18.36214647
48449,Titus County,Texas,48449_2016,2016,32592,687.2852234,138.0706922,4,549.2145312,3,0,3.068237604,33.75061365,32.9754996,3.068237604,98.18360334,266.9366716,257.7319588,24.54590083,0,18.9707291
47023,Chester County,Tennessee,47023_2014,2014,17379,788.3077277,138.0977041,4,650.2100236,3,0,5.754071005,0,0,0,132.3436331,201.3924852,391.2768284,57.54071005,5.754071005,17.05135722
5053,Grant County,Arkansas,05053_2015,2015,18102,1204.286819,138.1062866,4,1066.180533,5,0,0,27.62125732,23.13925081,0,110.4850293,220.9700586,729.2011932,116.0092807,5.524251464,14.88866932
45005,Allendale County,South Carolina,45005_2019,2019,8688,690.6077348,138.121547,3,552.4861878,3,49.25971918,0,0,0,23.02025783,115.1012891,207.1823204,299.2633517,46.04051565,11.51012891,23.52296642
42119,Union County,Pennsylvania,42119_2017,2017,45178,77.47134,13.2808,1,64.19054,1,12.60144274,0,0,0,2.213466732,11.06733366,4.426933463,59.76360175,0,3.675925615,19.59073438
35015,Eddy County,New Mexico,35015_2018,2018,57900,633.851468,138.1692573,4,495.6822107,3,0,0,17.27115717,16.81551334,0,120.8981002,136.4421416,241.7962003,117.4438687,0,14.49057904
47097,Lauderdale County,Tennessee,47097_2016,2016,26773,1292.346767,138.1989318,5,1154.147836,5,24.8220538,0,0,0,7.470212528,130.7287192,380.9808389,672.3191275,100.8478691,18.67553132,19.84649318
42121,Venango County,Pennsylvania,42121_2017,2017,53460,1627.385,231.9491,4,1395.436,5,4.266198506,7.482229704,24.31724654,19.12161154,18.70557426,181.4440703,173.9618406,1174.710064,46.76393565,3.741115,16.60663019
13091,Dodge County,Georgia,13091_2014,2014,20976,1763.920671,138.2532418,4,1625.667429,5,0,9.534706331,9.55914998,9.534706331,0,119.1838291,409.9923722,1158.466819,57.20823799,0,16.92388167
47015,Cannon County,Tennessee,47015_2018,2018,14462,726.0406583,138.2934587,4,587.7471996,3,0,0,0,0,0,138.2934587,262.7575716,200.5255151,124.4641128,6.914672936,15.42146165
8079,Mineral County,Colorado,08079_2013,2013,723,138.3125864,138.3125864,4,0,1,5.516899968,0,0,0,0,138.3125864,0,0,0,0,18.80902173
40063,Hughes County,Oklahoma,40063_2015,2015,13735,1099.381143,138.3327266,4,961.0484165,4,79.77595482,0,0,0.958933893,7.280669822,131.0520568,371.3141609,480.5242082,109.2100473,43.68401893,27.62213185
47143,Rhea County,Tennessee,47143_2015,2015,32526,1020.721884,138.3508578,4,882.3710263,4,5.552066183,0,12.29785402,7.80427376,3.074463506,122.9785402,325.8931316,522.658796,33.81909857,9.223390518,19.5725189
22033,East Baton Rouge Parish,Louisiana,22033_2019,2019,440059,1609.784143,138.390534,4,1471.393609,5,29.18782984,4.090360611,12.04383958,11.47644138,33.85909617,88.39723764,165.6596047,1234.607178,71.12682618,0.908969025,17.29991193
42123,Warren County,Pennsylvania,42123_2017,2017,40649,757.7062,157.4454,4,600.2607,3,2.34852971,0,9.840340476,5.101441525,2.460085119,145.145022,41.82144702,555.9792369,2.460085119,2.460085,17.98861428
22107,Tensas Parish,Louisiana,22107_2019,2019,4334,553.7609599,138.44024,4,415.3207199,2,0,0,23.07337333,22.07054534,23.07337333,92.29349331,184.5869866,207.6603599,23.07337333,0,18.39937025
48455,Trinity County,Texas,48455_2016,2016,14442,200.8032129,138.4849744,4,62.31823847,1,0,0,27.69699488,27.19625632,0,110.7879795,0,0.094709136,62.31823847,0,16.22696133
53053,Pierce County,Washington,53053_2016,2016,861312,1205.602616,138.5096225,4,1067.092993,5,16.94470023,1.393223362,16.48647645,15.56809344,28.21277307,92.41714965,307.5540571,580.6258359,178.9131,4.644077872,13.60090925
42125,Washington County,Pennsylvania,42125_2017,2017,208269,1422.199,176.6946,4,1245.505,5,33.6207155,0.48014827,12.00370674,7.365127108,21.60667214,142.6040361,135.8819603,1076.972569,32.65008235,5.281631,20.04548315
48067,Cass County,Texas,48067_2015,2015,30313,1398.739815,138.5544156,4,1260.185399,5,4.586235616,3.298914657,26.39131726,25.78250607,13.19565863,95.66852506,610.2992116,564.1144064,85.77178108,9.896743971,19.49515717
9009,New Haven County,Connecticut,09009_2015,2015,860292,1869.946483,138.557606,4,1731.388877,5,14.35907567,1.394875228,13.60003348,0.983661401,63.5830625,59.97963482,240.1510185,1313.856226,177.3816332,4.533344492,11.49761001
47101,Lewis County,Tennessee,47101_2019,2019,12268,717.3133355,138.5718944,4,578.7414411,3,24.44503583,0,0,0,0,138.5718944,195.6309097,326.0515161,57.05901532,16.30257581,20.65770444
8055,Huerfano County,Colorado,08055_2015,2015,6492,246.4571781,138.6321627,4,107.8250154,1,0,0,15.40357363,10.86788492,0,123.228589,46.21072089,46.21072089,15.40357363,0,18.02458146
22083,Richland Parish,Louisiana,22083_2018,2018,20192,371.4342314,138.6687797,3,232.7654517,1,2.704408927,0,9.904912837,9.558031366,4.952456418,123.8114105,148.5736926,79.23930269,4.952456418,4.952456418,19.56768162
42127,Wayne County,Pennsylvania,42127_2017,2017,51307,157.8732,19.49052,1,138.3827,1,0,0,7.796207145,3.060424821,1.949051786,9.745258932,15.59241429,116.9431072,5.847155359,2.688731506,17.95914683
48289,Leon County,Texas,48289_2016,2016,17299,1358.460027,138.7363431,4,1219.723683,5,0,0,11.56136193,11.36517641,0,127.1749812,456.6737962,693.6817157,69.36817157,0,17.65503222
31087,Hitchcock County,Nebraska,31087_2015,2015,2883,728.4079084,138.7443635,4,589.6635449,3,0,34.68609088,0,0,0,104.0582726,208.1165453,277.488727,104.0582726,0,14.8075318
47097,Lauderdale County,Tennessee,47097_2014,2014,27382,1227.083486,138.777299,4,1088.306187,5,6.346948267,0,3.652034183,0,18.26017092,116.8650939,419.983931,562.4132642,105.9089913,10.95610255,17.47284804
56035,Sublette County,Wyoming,56035_2013,2013,10087,1318.528799,138.7925052,4,1179.736294,5,1,0,9.8673916,9.913750372,0,128.8787548,128.8787548,1001.288788,49.56875186,0,15.86996142
42129,Westmoreland County,Pennsylvania,42129_2017,2017,359377,1141.141,149.7035,4,991.438,4,33.69476804,1.391296605,9.182557593,4.57094976,21.1477084,117.9819521,146.0861435,812.7954766,32.55634056,2.504334,20.04476728
5005,Baxter County,Arkansas,05005_2016,2016,41062,1799.7175,138.8144757,4,1660.903025,5,0,0,31.65944182,26.95353113,2.435341678,104.7196922,204.568701,1341.873265,114.4610589,4.870683357,13.8491759
55007,Bayfield County,Wisconsin,55007_2013,2013,15125,1044.628099,138.8429752,4,905.785124,4,1,13.2231405,6.733877293,6.611570248,6.611570248,112.3966942,489.2561983,396.6942149,19.83471074,0,20.01397243
12099,Palm Beach County,Florida,12099_2016,2016,1443810,1050.207437,138.8686877,4,911.3387496,4,79.65438083,1.731529772,14.96041723,10.67888154,30.19787922,91.97886148,205.5672145,628.8916132,76.87992187,3.809365498,22.6595063
48455,Trinity County,Texas,48455_2015,2015,14402,659.6306069,138.8696014,4,520.7610054,3,6.952000919,6.943480072,6.943480072,6.635529684,13.88696014,111.0956812,152.7565616,319.4000833,48.60436051,0,17.57727351
8111,San Juan County,Colorado,08111_2014,2014,720,2500,138.8888889,4,2361.111111,5,36.2048055,138.8888889,0,0,0,0,555.5555556,1805.555556,0,0,21.27444985
1079,Lawrence County,Alabama,01079_2015,2015,33115,1153.55579,138.9098596,4,1014.645931,4,0,3.019779556,15.09889778,10.77774253,0,120.7911822,371.4328854,558.6592179,84.55382757,0,16.70579419
17003,Alexander County,Illinois,17003_2016,2016,6478,740.969435,138.9317691,4,602.0376659,3,16.12289424,0,0,0.123381817,0,138.9317691,169.8054955,370.4847175,61.74745292,15.43686323,19.26671722
22065,Madison Parish,Louisiana,22065_2015,2015,11514,634.0107695,138.9612645,4,495.049505,3,0,8.685079034,8.685079034,8.690359438,8.685079034,112.9060274,173.7015807,234.4971339,86.85079034,8.685079034,16.2659549
27065,Kanabec County,Minnesota,27065_2016,2016,15830,1636.133923,138.9766267,4,1497.157296,5,0,0,0,0,0,138.9766267,429.5641188,884.3967151,183.1964624,0,12.8038964
47119,Maury County,Tennessee,47119_2015,2015,87757,625.5911209,139.0202491,4,486.5708718,3,0,1.139510238,17.09265358,12.23409666,14.8136331,105.9744522,118.5090648,323.6209077,44.4408993,1.139510238,16.87023096
30041,Hill County,Montana,30041_2016,2016,16542,1003.506227,139.0400193,4,864.4662072,4,0,0,12.09043646,7.607624026,0,126.9495829,169.2661105,622.6574779,72.54261879,6.045218232,16.15928985
12133,Washington County,Florida,12133_2014,2014,24451,1136.967813,139.0536174,4,997.9141957,4,0,4.089812278,20.44906139,15.8725091,12.26943683,102.2453069,359.9034804,552.1246575,85.88605783,0,16.59744261
26113,Missaukee County,Michigan,26113_2016,2016,15102,1059.462323,139.0544299,4,920.407893,4,0,0,39.72983711,34.58702755,6.621639518,92.70295325,172.1626275,728.380347,19.86491855,0,17.89933054
47035,Cumberland County,Tennessee,47035_2015,2015,58229,1305.191571,139.1059438,4,1166.085627,5,0,1.717357331,1.717357331,0,5.152071992,130.5191571,372.6665407,666.3346442,127.0844425,12.02150131,15.56087548
47111,Macon County,Tennessee,47111_2014,2014,23003,626.0053037,139.1122897,4,486.893014,3,0,0,4.347259053,0.195640456,0,134.7650306,156.5013259,278.2245794,52.16710864,0,16.84933007
37091,Hertford County,North Carolina,37091_2013,2013,24440,1526.186579,139.1162029,4,1387.070376,5,3,0,12.37056242,12.27495908,36.82487725,90.01636661,703.7643208,585.106383,98.19967267,8.183306056,19.06393387
51167,Russell County,Virginia,51167_2014,2014,28023,959.9257753,139.1713949,4,820.7543803,4,0,21.41098383,71.36994612,65.82322021,3.568497306,42.82196767,264.0688006,517.4321093,39.25347036,14.27398922,19.20886412
29155,Pemiscot County,Missouri,29155_2019,2019,15805,645.3653907,139.1964568,4,506.1689339,3,0,12.65422335,25.30844669,20.0063259,12.65422335,88.57956343,164.5049035,272.065802,69.59822841,3.696604656,16.56949608
13275,Thomas County,Georgia,13275_2016,2016,45248,1208.893211,139.2326733,4,1069.660537,5,21.21284547,0,15.53432586,15.47029703,26.52050919,97.24186704,324.8762376,638.7022631,106.0820368,13.2602546,18.65238013
48017,Bailey County,Texas,48017_2016,2016,7181,710.207492,139.256371,4,570.951121,3,2.387687461,0,0,0,0,139.256371,250.6614678,292.4383791,27.8512742,0,18.60107297
49013,Duchesne County,Utah,49013_2013,2013,20106,1452.302795,139.2619119,4,1313.040883,5,38.7584503,0,9.947279419,10.36728021,14.92091913,114.3937133,278.5238237,925.096986,109.4200736,24.86819855,20.54834993
55113,Sawyer County,Wisconsin,55113_2013,2013,16513,1362.562829,139.2842003,4,1223.278629,5,0,6.055834797,12.11166959,12.3307317,0,121.1166959,369.4059226,756.9793496,96.89335675,0,15.89716651
6035,Lassen County,California,06035_2016,2016,30870,793.6507937,139.2938128,4,654.3569809,3,0,3.239390994,12.95756398,12.67391606,6.478781989,116.6180758,281.8270165,369.2905734,3.239390994,0,19.39295492
46107,Potter County,South Dakota,46107_2019,2019,2153,278.6809104,139.3404552,4,139.3404552,1,0,0,46.44681839,41.11558418,0,92.89363679,0,92.89363679,46.44681839,0,16.91742656
48477,Washington County,Texas,48477_2019,2019,35882,529.513405,139.3456329,4,390.1677721,2,0,0,30.65603924,29.57500344,5.573825316,103.1157684,130.9848949,220.1661,39.01677721,2.786912658,17.76944806
48073,Cherokee County,Texas,48073_2016,2016,51668,1172.872958,139.3512425,4,1033.521716,4,0,5.806301773,30.96694279,30.39573045,3.870867849,98.70713014,389.0222188,549.6632345,94.83626229,1.935433924,16.73222116
1011,Bullock County,Alabama,01011_2014,2014,10764,919.7324415,139.3534002,4,780.3790412,4,49.93408138,0,0,0,27.87068004,111.4827202,603.8647343,139.3534002,37.16090673,14.68737897,26.95675559
51111,Lunenburg County,Virginia,51111_2019,2019,12196,467.3663496,139.3899639,4,327.9763857,2,0,24.59822893,24.59822893,19.25968335,8.199409643,81.99409643,147.5893736,163.9881929,16.39881929,0,18.2182247
51007,Amelia County,Virginia,51007_2016,2016,12913,1107.411136,139.3944087,4,968.0167273,4,0,15.48826764,46.46480291,41.14496539,15.48826764,61.95307055,216.8357469,673.7396422,77.44133819,0,15.98577116
29186,Ste. Genevieve County,Missouri,29186_2013,2013,17934,702.5761124,139.4000223,4,563.1760901,3,0,11.15200178,11.15200178,6.888853186,0,117.0960187,139.4000223,373.5920598,50.18400803,5.576000892,16.99199606
37173,Swain County,North Carolina,37173_2016,2016,14346,1568.38143,139.4116827,5,1428.969748,5,0,0,27.77717679,27.88233654,13.94116827,97.58817789,704.0289976,620.381988,104.558762,0,18.23224748
42131,Wyoming County,Pennsylvania,42131_2017,2017,27975,2698.838,282.395,4,2416.443,5,18.54778089,0,57.19392315,50.82789565,75.06702413,150.1340483,250.2234138,2008.93655,157.2832887,7.14924,13.85708053
32005,Douglas County,Nevada,32005_2016,2016,48020,1795.085381,139.5251978,4,1655.560183,5,0,0,22.90712203,22.95562625,4.164931279,112.4531445,243.6484798,1318.20075,93.71095377,6.247396918,14.89330084
19117,Lucas County,Iowa,19117_2019,2019,8600,930.2325581,139.5348837,4,790.6976744,4,0,0,23.25581395,17.81331443,23.25581395,93.02325581,337.2093023,395.3488372,58.13953488,0,17.77622415
47113,Madison County,Tennessee,47113_2014,2014,98178,693.6380859,139.5424637,4,554.0956222,3,11.67830892,1.018558129,8.148465033,3.751485932,12.22269755,118.152743,197.600277,310.6602294,45.83511581,7.129906904,18.94601753
42025,Carbon County,Pennsylvania,42025_2015,2015,63773,1125.868314,139.557493,4,986.3108212,4,9.565137018,0,7.840308595,3.366176245,12.54449375,119.1726906,189.735468,754.2376868,42.33766641,2.123155153,17.822512
54019,Fayette County,West Virginia,54019_2014,2014,45132,773.2872463,139.5905344,4,633.6967119,3,0.471369513,8.862891075,22.15722769,17.40203727,8.862891075,99.70752459,285.8282372,292.4754055,55.39306922,11.07861384,18.39170829
54019,Fayette County,West Virginia,54019_2014,2014,45132,773.2872463,139.5905344,5,633.6967119,3,0.471369513,8.862891075,22.15722769,17.40203727,8.862891075,99.70752459,285.8282372,292.4754055,55.39306922,11.07861384,18.39170829
42133,York County,Pennsylvania,42133_2017,2017,440604,1448.92,194.2788,4,1254.641,5,71.30776827,4.766184601,15.20639849,10.34024152,62.8682445,111.4379352,165.0007717,1020.417427,69.2231573,0.4539223,22.28926375
26045,Eaton County,Michigan,26045_2019,2019,110268,1029.310407,139.6597381,4,889.6506693,4,0,1.813762832,41.71654514,35.98190305,19.04450974,77.08492038,103.3844814,732.7601843,53.50600355,1.813762832,16.10600846
48129,Donley County,Texas,48129_2013,2013,3580,1229.050279,139.6648045,4,1089.385475,5,0,0,0.213675351,0,27.93296089,111.7318436,558.6592179,502.7932961,27.93296089,0,19.88124586
18173,Warrick County,Indiana,18173_2019,2019,62998,946.0617797,139.6869742,4,806.3748055,4,0,3.174703959,9.524111877,8.842029492,9.524111877,117.4640465,133.3375663,612.7178641,60.31937522,0,15.81259357
40015,Caddo County,Oklahoma,40015_2015,2015,29343,794.0565041,139.726681,4,654.3298231,3,0,10.22390349,13.63187132,13.26503855,0,115.8709062,276.0453941,371.4684933,6.815935658,0,19.17366082
47017,Carroll County,Tennessee,47017_2015,2015,27910,734.5037621,139.7348621,4,594.7689,3,0,0,7.165890362,2.744212299,3.582945181,128.9860265,297.38445,247.2232175,50.16123253,3.582945181,18.14473118
35003,Catron County,New Mexico,35003_2018,2018,3578,531.0229178,139.7428731,3,391.2800447,2,1.706763238,0,27.94857462,27.00417518,0,111.7942985,195.6400224,167.6914477,27.94857462,10.26614022,19.42086715
44001,Bristol County,Rhode Island,44001_2017,2017,49228,814.5771,81.25457,4,733.3225,4,19.94980225,2.031364264,24.37637117,0,4.062728528,50.78410661,127.9759486,578.9388153,26.40773544,12.18819,20.22150357
44003,Kent County,Rhode Island,44003_2017,2017,164886,1587.157,124.9348,4,1462.222,5,0,0.606479628,35.78229807,2.159983386,14.55551108,73.99051466,235.3140958,1158.37609,68.532198,12.73607,16.19532711
12099,Palm Beach County,Florida,12099_2015,2015,1422789,1034.657985,139.7958517,4,894.8621335,4,80.40946314,1.757112263,16.23571731,12.01899533,31.41716727,90.38585482,199.0456772,626.0942417,69.72221461,2.881664112,22.95293709
47105,Loudon County,Tennessee,47105_2014,2014,50771,1122.688149,139.8436115,4,982.8445372,4,0,0,9.848141656,5.531027992,1.969628331,128.0258415,307.2620197,610.5847827,64.99773493,5.908884993,17.26032626
51063,Floyd County,Virginia,51063_2016,2016,15731,813.6799949,139.8512491,4,673.8287458,4,0,0,69.92562456,64.51922759,0,69.92562456,203.4199987,432.2674973,38.14124976,0,18.3235925
12117,Seminole County,Florida,12117_2016,2016,455479,847.6790368,139.8527704,4,707.8262664,4,13.16059016,1.31729454,17.7834763,12.95298636,12.07519995,108.6767996,161.3685812,515.9403617,30.51732352,0.43909818,18.2526452
26131,Ontonagon County,Michigan,26131_2019,2019,5720,384.6153846,139.8601399,4,244.7552448,1,0,0,0,0,0,139.8601399,52.44755245,139.8601399,52.44755245,0,16.36443092
48433,Stonewall County,Texas,48433_2013,2013,1430,1258.741259,139.8601399,4,1118.881119,5,0,0,0,0,0,139.8601399,489.5104895,349.6503497,279.7202797,0,10.46607249
48373,Polk County,Texas,48373_2018,2018,50031,1181.267614,139.9132538,4,1041.35436,4,0,1.998760768,23.98512922,23.28230762,1.998760768,111.930603,355.7794168,595.630709,89.94423457,7.995043073,16.99934563
12057,Hillsborough County,Florida,12057_2016,2016,1376238,1139.628465,139.9467243,4,999.6817411,4,71.99830708,1.961869967,12.57050016,8.32626862,25.57697143,99.83738278,188.9208117,724.5839746,86.17695486,5.449638798,21.40427086
17053,Ford County,Illinois,17053_2016,2016,13575,758.747698,139.9631676,4,618.7845304,3,55.80756875,0,44.19889503,43.78748019,14.73296501,81.03130755,184.1620626,368.3241252,66.29834254,36.83241252,25.57432087
44005,Newport County,Rhode Island,44005_2017,2017,82714,1728.849,140.2423,4,1588.607,5,0,0,42.31448122,8.678667794,13.29883696,84.62896245,211.5724061,1298.450081,78.58403656,13.29884,15.7288963
